movie_id,bag_of_words
79536,crime 
79553,action 
79572,children comedy 
79590,comedy romance 
79592,action comedy 
79677,crime documentary 
79684,comedy drama 
79695,action adventure thriller 
79702,action comedy fantasy musical romance geeky michaelcera stylized videogames
79798,drama 
79868,fantasy horror mystery thriller 
79879,action horror thriller 
79895,action adventure fantasy mystery 
79897,comedy drama mystery 
79946,comedy drama 
80083,action adventure animation fantasy sci-fi 
80094,horror thriller 
80124,action crime drama 
80126,drama thriller 
80139,comedy documentary 
80162,action horror thriller 
80166,comedy romance 
80219,action adventure comedy crime thriller 
80241,comedy romance 
80363,action horror sci-fi thriller imax 
80454,drama 
80463,drama gooddialogue loneliness witty
80478,documentary drama mystery 
80489,crime drama thriller crime fbi romance toomuchloveinterest
80549,comedy romance 
80551,drama romance 
80553,drama 
80572,comedy drama 
80584,comedy drama romance 
80586,comedy drama romance 
80590,drama 
80615,adventure animation fantasy imax 
80693,comedy drama 
80727,comedy crime drama 
80748,adventure children fantasy 
80831,drama horror mystery 
80839,adventure drama 
80846,horror mystery thriller 
80858,comedy 
80860,comedy romance 
80862,documentary mystery 
80864,comedy romance 
80880,drama thriller 
80906,documentary business corruption economics investorcorruption politics truth
80917,drama sci-fi 
80969,drama romance sci-fi 
81018,animation 
81087,drama 
81132,action adventure comedy crime drama film-noir horror mystery thriller western 
81156,action comedy documentary 
81158,documentary war americanidolatry
81191,documentary 
81229,action comedy 
81257,drama 
81383,comedy romance 
81417,horror imax 
81456,drama romance 
81512,drama fantasy 
81520,action crime drama 
81535,horror mystery thriller 
81537,comedy 
81562,adventure drama thriller stranded
81564,action animation children comedy sci-fi imax 
81591,drama thriller alterego atmospheric creepy horror obsession surreal
81681,drama romance western 
81782,action drama thriller 
81784,comedy drama romance 
81786,drama 
81788,crime drama romance thriller 
81791,drama 
81819,drama 
81831,comedy drama 
81834,action adventure fantasy imax 
81845,drama 
81847,animation children comedy fantasy musical romance imax 
81910,documentary 
81932,drama 
81949,comedy drama romance 
82041,horror 
82053,comedy crime 
82088,drama 
82093,crime romance 
82095,sci-fi thriller 
82152,drama fantasy romance 
82167,comedy drama romance 
82169,adventure children fantasy 
82202,drama thriller 
82242,action comedy malenudity
82366,comedy horror thriller 
82378,drama mystery thriller 
82459,western atmospheric coenbrothers jeffbridges mattdamon predictable
82461,action adventure sci-fi imax actionchoreography horridcharacterisation poorplotdevelopment sequel soundtrack
82499,comedy drama romance 
82527,drama 
82534,drama 
82641,action drama 
82667,crime thriller 
82684,drama 
82744,action crime drama 
82765,action adventure comedy drama war 
82767,drama 
82848,comedy 
82852,comedy 
82854,adventure comedy fantasy 
82857,adventure documentary western 
83086,drama musical romance 
83132,animation children fantasy 
83134,comedy horror blackcomedy
83177,children comedy 
83270,comedy drama 
83349,action comedy crime fantasy thriller imax 
83369,drama 
83374,action fantasy western 
83480,adventure drama fantasy 
83601,drama horror 
83613,action sci-fi thriller western imax 
83796,crime drama thriller 
83803,animation children 
83827,documentary 
83910,comedy drama 
83969,comedy drama romance 
83976,comedy drama 
84152,sci-fi thriller 
84156,documentary 
84187,action animation drama sci-fi 
84189,crime horror thriller 
84240,drama 
84246,comedy romance 
84273,documentary 
84374,comedy romance 
84392,crime drama thriller 
84414,action adventure animation sci-fi 
84523,action comedy drama 
84553,comedy 
84601,drama mystery thriller 
84615,comedy 
84637,adventure animation children comedy fantasy romance 
84696,comedy thriller 
84716,comedy drama romance 
84772,adventure comedy sci-fi 
84799,horror sci-fi 
84844,crime drama 
84847,comedy drama romance 
84942,action fantasy thriller 
84944,action adventure animation children comedy western 
84950,comedy drama 
84952,drama horror 
84954,romance sci-fi thriller 
85020,action drama thriller 
85022,comedy 
85025,adventure drama 
85056,action sci-fi thriller imax 
85131,action sci-fi war 
85179,adventure animation comedy sci-fi 
85213,drama 
85259,animation children 
85261,action adventure animation children comedy sci-fi imax 
85295,adventure children comedy mystery 
85316,animation children 
85334,action comedy 
85342,action crime drama 
85354,action crime 
85367,comedy romance 
85394,documentary 
85397,fantasy horror mystery thriller 
85399,comedy 
85401,action comedy drama 
85412,fantasy horror 
85414,action drama mystery sci-fi thriller 
85438,drama romance 
85510,action fantasy thriller imax 
85565,comedy romance comedy
85736,adventure animation children sci-fi 
85774,documentary 
85780,animation comedy sci-fi 
85788,fantasy horror thriller 
85796,action adventure crime thriller 
85881,comedy drama 
85885,drama romance 
86000,comedy drama 
86014,comedy 
86028,comedy crime 
86059,animation children comedy 
86066,comedy 
86068,horror thriller 
86142,action 
86190,action adventure mystery thriller 
86237,documentary 
86279,documentary 
86286,animation children comedy horror 
86290,comedy documentary 
86293,comedy 
86295,comedy horror mystery thriller 
86298,adventure animation children comedy 
86320,drama sci-fi 
86332,action adventure drama fantasy imax 
86345,comedy 
86347,comedy 
86355,drama mystery sci-fi 
86377,comedy 
86487,drama 
86504,documentary 
86548,drama romance 
86593,adventure documentary 
86628,action crime 
86644,action crime drama thriller imax 
86668,documentary 
86721,animation drama fantasy 
86781,drama mystery war 
86815,action drama 
86817,comedy drama romance 
86833,comedy 
86835,action horror sci-fi thriller 
86864,adventure fantasy sci-fi 
86880,action adventure fantasy imax 
86882,comedy fantasy romance 
86892,action crime thriller 
86898,drama 
86911,comedy 
86922,comedy 
86960,thriller 
87028,drama thriller 
87192,action comedy sci-fi 
87194,adventure comedy drama 
87197,action comedy 
87222,action adventure animation children comedy imax 
100083,comedy embarassingscenes offensive rlanguage sarcasm satire
87232,action adventure sci-fi thriller war 
87234,comedy drama romance 
87287,documentary 
87298,comedy drama 
87304,drama 
87306,mystery sci-fi thriller imax 
87413,comedy drama 
87430,action adventure sci-fi audienceintelligenceunderestimated cgi cheesy comicbook dc dccomics ryanreynolds space superhero
87444,comedy 
87483,comedy 
87485,comedy 
87520,action adventure sci-fi war imax 
87522,comedy drama romance 
87529,action adventure comedy fantasy 
87660,drama 
87785,action crime thriller 
87834,animation comedy drama 
87867,comedy 
87869,comedy crime 
87876,adventure animation children comedy imax 
87960,documentary 
88069,comedy crime 
88094,documentary britpop indierecordlabel music
88108,adventure comedy romance 
88125,action adventure drama fantasy mystery imax 
88129,crime drama film-noir thriller 
88140,action adventure sci-fi thriller war 
88163,comedy drama romance 
88179,drama romance 
88235,comedy crime 
88267,animation children comedy 
88272,horror 
88327,action drama war 
88345,animation comedy 
88356,animation children comedy 
88405,comedy romance comedy funny happyending hotactress justintimberlake milakunis newyorkcity romance sex
88448,comedy drama 
88515,action crime thriller 
88593,crime drama thriller 
88672,comedy 
88697,drama 
88699,action sci-fi thriller 
88744,action drama sci-fi thriller 
88746,comedy 
88785,comedy 
88810,drama 
88812,action comedy crime 
88911,comedy 
88932,horror thriller imax 
88954,comedy 
89028,horror thriller 
89030,comedy horror 
89039,drama romance sci-fi 
89047,drama 
89072,horror 
89085,drama thriller 
89087,action adventure drama thriller 
89090,documentary 
89118,drama 
89190,action adventure fantasy 
89208,horror thriller 
89281,romance thriller 
89305,adventure comedy 
89343,action crime horror thriller 
89386,documentary musical 
89388,comedy 
89427,horror thriller 
89470,sci-fi thriller imax 
89492,drama 
89580,drama 
89582,drama thriller 
89586,adventure animation children 
89678,drama romance 
89745,action adventure sci-fi imax captainamerica silly superhero superheroteam fun greathumor visuallyappealing
89753,drama film-noir thriller 
89759,drama 
89761,drama thriller 
89774,drama boxingstory mma tomhardy
89804,drama 
89837,horror mystery thriller 
89840,action thriller 
89862,action drama romance 
89864,comedy drama 
89898,comedy drama sci-fi 
89904,comedy drama romance 
89939,comedy 
89945,horror sci-fi 
90057,drama 
90243,action drama 
90245,documentary 
90249,action drama sci-fi imax 
90343,comedy drama musical 
90345,horror mystery sci-fi thriller 
90353,drama 
90357,drama 
90374,drama thriller 
90376,drama thriller 
90384,action thriller war 
90403,action adventure 
90405,crime sci-fi thriller 
90428,drama 
90430,comedy drama 
90439,drama thriller bank bigcorporations business corruption financialcrisis kevinspacey realistic suspense wallstreet
90469,horror 
90471,drama 
90522,adventure comedy thriller 
90524,action drama mystery thriller 
90528,crime drama thriller 
90531,drama 
90576,comedy romance 
90600,action crime thriller 
90603,action animation crime 
90630,documentary 
90647,adventure animation comedy fantasy imax 
90717,action comedy crime 
90719,drama 
90738,action crime drama mystery thriller 
90746,action animation mystery imax 
90769,documentary celebrityfetishism mediacentralism systemholism
90809,drama 
90863,documentary 
90866,children drama mystery 
90888,action drama fantasy 
90890,comedy 
90943,documentary 
90945,adventure crime drama 
91077,comedy drama 
91079,drama romance 
91094,children comedy musical 
91104,adventure drama fantasy romance 
91126,drama war 
91128,comedy drama thriller 
91233,animation comedy sci-fi 
91261,drama musical romance 
91266,children comedy musical romance 
91273,action drama fantasy 
91323,comedy 
91325,drama 
91337,comedy romance 
91353,adventure animation children comedy 
91355,adventure animation children comedy fantasy 
91386,animation children comedy imax 
91414,animation children comedy drama 
91470,action drama 
91483,action crime film-noir 
91485,action adventure 
91488,animation children musical 
91500,action adventure drama sci-fi thriller ending
91529,action adventure crime imax annehathaway christianbale christophernolan comicbook greatending morganfreeman politicalcommentary superhero
91535,action adventure drama thriller imax 
91542,action adventure comedy crime mystery thriller 
91571,drama thriller 
91622,comedy drama 
91628,comedy romance 
91630,action adventure thriller imax 
91653,comedy drama 
91658,drama thriller 
91660,action horror sci-fi thriller 
91666,comedy drama romance 
91671,animation comedy 
91688,comedy thriller 
91690,comedy 
91784,comedy drama fantasy 
91842,action crime drama thriller 
91860,documentary 
91869,documentary 
91873,comedy musical 
91890,drama 
91935,drama 
91947,comedy horror 
91974,action fantasy horror imax 
91976,action drama 
91978,crime thriller 
91981,drama 
92008,action thriller 
92046,comedy 
92048,drama thriller 
92094,drama 
92192,horror sci-fi thriller 
92198,action drama thriller 
92234,action adventure drama war 
92243,drama war 
92259,comedy drama emotional sexuality
92264,action comedy crime 
92309,horror thriller 
92348,adventure animation children comedy fantasy romance 
92391,horror 
92420,action sci-fi thriller 
92422,drama horror thriller 
92427,comedy 
92439,drama romance 
92475,documentary 
92494,comedy documentary 
92507,action crime mystery thriller 
92509,drama romance 
92535,comedy 
92637,crime drama fantasy 
92643,children comedy drama 
92665,comedy drama romance 
92674,drama musical 
92681,action adventure comedy sci-fi imax 
92694,drama romance sci-fi 
92730,children fantasy 
92760,horror sci-fi 
92938,action fantasy thriller 
92954,drama 
93006,comedy musical 
93008,comedy musical 
93022,comedy crime 
93040,documentary war 
93114,comedy drama 
93134,comedy 
93139,action adventure horror 
93193,crime thriller western 
93208,animation children 
93242,drama thriller 
93270,comedy 
93272,animation fantasy musical imax 
93287,comedy 
93297,action thriller war 
93320,comedy crime 
93326,action comedy romance 
93363,action adventure sci-fi imax 
93443,comedy drama 
93502,drama thriller 
93510,action comedy crime 
93512,comedy drama 
93563,action sci-fi thriller 
93598,crime drama thriller 
93610,action adventure drama 
93721,documentary 
93723,comedy romance 
93740,comedy drama romance 
93766,action adventure fantasy imax 
93790,drama 
93805,action comedy sci-fi 
93819,horror 
93831,comedy 
93838,action crime 
93840,comedy horror sci-fi thriller 
93855,comedy drama 
93980,comedy 
93982,mystery thriller 
93988,drama romance 
94011,action thriller 
94015,adventure comedy fantasy 
94018,action sci-fi thriller imax 
94070,comedy drama 
94122,documentary 
94130,documentary 
94150,comedy romance 
94160,action animation fantasy 
94262,sci-fi thriller 
94266,comedy romance 
94323,comedy 
94325,drama 
94405,action crime thriller 
94478,comedy horror imax 
94494,drama thriller 
94503,comedy romance 
94661,comedy drama 
94677,comedy 
94735,documentary 
94777,action comedy sci-fi imax 
94780,action adventure drama 
94799,drama mystery sci-fi 
94810,drama fantasy sci-fi 
94833,adventure animation children comedy 
94864,action horror sci-fi imax 
94867,horror mystery thriller 
94896,comedy crime drama 
94919,drama thriller 
94931,drama romance 
94953,comedy 
94959,comedy drama romance quirky
94985,action crime drama thriller 
95004,action animation 
95067,comedy drama interestingscenario
95088,comedy drama 
95105,adventure animation children comedy imax 
95135,comedy drama 
95145,action adventure animation children 
95147,action adventure animation children 
95149,action animation fantasy 
95163,action adventure animation children 
95165,action adventure animation sci-fi thriller 
95167,action adventure animation children 
128695,western 
95170,animation children fantasy musical 
95175,drama 
95182,action adventure animation sci-fi 
95193,adventure animation children 
95199,comedy drama romance 
95201,comedy 
95207,action fantasy horror thriller 
95218,documentary 
95307,comedy drama musical imax 
95309,comedy drama romance 
95311,animation children comedy fantasy 
95313,adventure animation children comedy 
95377,animation comedy musical 
95441,comedy fantasy crudehumor
95449,drama romance 
95473,action adventure animation 
95475,action adventure animation 
95497,action adventure animation 
95499,action adventure animation 
95508,crime drama thriller 
95510,action adventure sci-fi imax 
95519,action adventure animation fantasy 
95543,adventure animation comedy 
95558,drama fantasy beautiful emotional poetic
95583,crime drama thriller 
95624,drama 
95633,horror 
95654,animation children 
95690,comedy thriller 
95717,adventure 
95720,comedy sci-fi 
95738,children musical mystery 
95744,comedy 
95761,crime thriller 
95771,action adventure animation 
95780,action adventure animation 
95796,action horror sci-fi thriller 
95839,drama fantasy 
95843,comedy fantasy romance 
95858,animation children comedy 
95873,comedy fantasy romance 
95875,action sci-fi thriller 
95939,comedy drama 
95949,comedy 
95965,action adventure animation 
96004,action adventure animation 
96007,action adventure animation 
96020,drama 
96079,action adventure thriller imax beautifulcinematography beautifullyfilmed cinematography
96084,drama citypolitics italy politicalrightversusleft
96110,comedy 
96114,crime thriller 
96121,comedy drama 
96150,documentary 
96281,adventure animation comedy 
96283,children comedy 
96373,drama 
96411,documentary 
96417,action thriller 
96430,comedy drama fantasy 
96432,crime drama 
96448,comedy horror 
96471,crime drama mystery 
96488,documentary 
96518,drama thriller 
96520,drama mystery 
96530,comedy romance 
96563,documentary 
96567,drama romance 
96588,comedy musical 
96606,documentary 
96608,animation comedy sci-fi 
96610,action crime sci-fi 
96616,comedy 
96655,comedy drama sci-fi 
96691,action horror sci-fi imax 
96726,comedy romance 
96728,drama 
96737,action sci-fi 
96811,crime drama thriller 
96815,horror thriller 
96821,drama romance 
96829,drama 
96832,drama fantasy musical mystery sci-fi 
96861,action crime drama thriller istanbul liamneeson predictable turkey unnecessarysequel
96917,horror thriller 
96935,comedy fantasy romance 
96945,comedy drama romance 
96964,crime drama mystery 
96975,comedy drama romance 
97024,drama romance 
97168,documentary 
97172,animation comedy horror imax 
97188,horror thriller 
97194,documentary 
97225,animation children comedy 
97230,documentary 
97285,action crime mystery 
97304,drama thriller cia politics thrilling
97306,comedy crime 
97328,comedy drama 
97470,action drama thriller 
97643,horror thriller 
97665,adventure comedy 
97701,horror imax 
97742,action crime mystery thriller 
97752,drama sci-fi imax 
97757,action adventure comedy documentary fantasy 
97785,horror mystery thriller 
97836,action comedy 
97858,comedy drama 
97860,crime drama thriller 
97866,documentary 
97870,drama 
97904,comedy drama 
97913,animation comedy 
97921,comedy drama 
97923,drama 
97936,drama 
97938,adventure drama imax cinematography india surreal
97950,action adventure crime 
97988,horror sci-fi thriller 
98061,children crime drama 
98083,comedy documentary 
98122,documentary 
98124,action animation sci-fi 
98154,drama war 
98160,comedy 
98175,comedy horror romance 
98203,adventure drama fantasy romance imax 
98230,comedy drama romance 
98239,action war 
98243,adventure animation children fantasy imax 
98279,comedy 
98296,crime drama thriller 
98361,drama fantasy thriller 
98491,animation comedy romance 
98499,action comedy 
98503,action comedy 
98585,drama 
98604,animation drama romance 
98607,action animation sci-fi 
98623,action comedy crime 
98633,action comedy 
98697,adventure comedy 
98799,animation comedy 
98809,adventure fantasy imax action myth
98836,comedy drama 
98908,comedy romance 
98961,action drama thriller afghanistan americanpropaganda assassination military terrorism
99005,action crime drama 
99007,comedy horror romance 
99030,comedy drama 
99087,comedy romance 
99106,comedy 
99112,action crime thriller 
99114,action drama western action christophwaltz funny goodsoundtrack greatperformances humour leonardodicaprio quentintarantino samuell.jackson soundtrack western soundtrack
99117,drama 
99122,comedy horror 
99130,comedy horror 
99145,drama thriller 
99149,drama musical romance imax 
99191,horror 
99415,comedy 
99437,comedy fantasy horror 
99532,drama romance 
99574,drama 
99636,comedy drama 
99638,comedy 
99721,horror mystery thriller 
99728,action crime drama 
99750,crime drama thriller 
99764,animation comedy drama fantasy sci-fi moving philosopical surreal weird
99813,action animation 
99846,documentary 
99853,comedy romance sci-fi 
99910,action crime thriller 
99917,romance sci-fi thriller artistic artsy atmospheric beautiful dreamlike existentialism
99992,crime drama thriller 
100106,documentary 
100159,comedy 
100163,action fantasy horror imax 
100194,comedy 
100226,comedy drama 
100277,drama romance 
100302,drama romance sci-fi 
100304,action thriller 
100306,drama horror 
100326,comedy crime 
100383,crime drama mystery thriller 
100390,comedy crime 
100397,horror 
100487,drama fantasy romance 
100498,action crime thriller imax 
100507,comedy 
100527,drama mystery romance 
100553,documentary 
100556,documentary 
100579,action sci-fi thriller 
100611,adventure animation comedy sci-fi 
100714,drama romance 
100737,action drama thriller 
100810,horror sci-fi thriller 
100843,comedy drama 
100882,adventure comedy fantasy romance imax 
100906,action horror thriller 
101025,adventure fantasy imax 
101070,drama 
101072,comedy 
101074,animation comedy horror musical 
101076,action adventure sci-fi thriller imax 
101088,drama mystery thriller 
101112,action adventure fantasy imax 
101142,adventure animation comedy animation funny stoneage
101283,comedy 
101360,drama thriller 
101362,action thriller 
101415,comedy drama romance 
101423,action animation comedy 
101525,crime drama 
101529,comedy fantasy thriller 
101531,drama 
101577,action adventure romance 
101612,comedy romance 
101739,horror 
101741,crime thriller 
101765,adventure comedy romance 
101864,action adventure sci-fi imax 
101884,adventure drama thriller 
101895,drama 
101962,animation fantasy 
101973,drama thriller 
102007,animation animation
102025,children horror sci-fi 
102033,action comedy crime 
102058,animation 
102066,horror thriller 
102070,comedy horror sci-fi 
102084,action animation fantasy 
102088,action drama imax 
102123,action comedy 
102125,action sci-fi thriller imax 
102165,comedy drama 
102194,adventure crime drama 
102217,comedy 
102278,crime thriller 
102338,action adventure drama 
102378,comedy drama 
102407,drama 
102445,action adventure sci-fi imax 
102481,comedy 
102590,documentary fantasy 
102602,comedy 
102666,adventure comedy 
102684,drama thriller 
102686,comedy 
102716,action crime thriller imax 
102720,adventure animation fantasy 
102735,action drama 
102742,documentary 
102747,comedy 
102749,action crime 
102760,comedy crime drama 
102800,comedy drama 
102802,horror thriller 
102819,drama 
102823,documentary 
102852,documentary 
102880,action adventure sci-fi imax 
102903,crime mystery thriller illusions overcomplicated predictable stupidending
102984,horror thriller 
102993,comedy drama 
103027,comedy drama romance 
103042,action adventure fantasy sci-fi imax amyadams superhero
103048,comedy 
103075,crime horror thriller 
103085,comedy fantasy 
103107,documentary 
103137,crime drama 
103141,adventure animation comedy 
103171,comedy 
103210,action adventure animation 
103219,horror thriller 
103221,comedy romance 
103228,action adventure sci-fi imax 
103233,action adventure animation 
103235,thriller 
103245,comedy drama romance 
103249,action drama horror imax 
103253,action drama sci-fi imax 
103335,animation children comedy imax 
103339,action drama thriller imax 
103341,action comedy sci-fi 
103366,action crime thriller 
103372,action comedy crime 
103384,action adventure western imax 
103449,crime drama mystery thriller 
103483,horror thriller 
103502,comedy romance 
103539,comedy drama romance 
103543,comedy drama 
103596,sci-fi 
103602,comedy documentary 
103606,comedy drama romance 
103609,comedy 
103624,drama 
103655,action comedy fantasy 
103685,drama fantasy thriller war 
103688,horror thriller 
103755,adventure animation children comedy fantasy 
103772,action adventure fantasy sci-fi 
103801,comedy drama romance 
103810,action comedy crime thriller 
103819,comedy 
103865,comedy drama 
103883,action comedy crime 
103980,drama 
103984,comedy drama 
104017,action adventure sci-fi 
104069,comedy 
104074,adventure children fantasy 
104076,animation children comedy 
104078,comedy 
104129,action imax 
104141,action animation children crime 
104211,comedy crime 
104218,comedy adamsandler
104241,action comedy crime 
104243,action sci-fi thriller imax 
104245,adventure animation comedy 
104272,documentary 
104283,animation drama romance 
104303,drama 
104337,drama 
104339,comedy 
104374,drama fantasy romance 
104419,action animation sci-fi 
104457,horror thriller 
104644,comedy 
104760,action crime 
104780,adventure animation sci-fi 
104837,action crime 
104841,action sci-fi imax clichecharacters longshots predictable simple slowaction visuallyappealing
104863,comedy drama romance danielradcliffe zoekazan
104875,adventure comedy musical sci-fi quirky
104879,drama mystery thriller absorbing acting atmospheric hughjackman jakegyllenhaal morality mystery thriller
104906,comedy romance 
104908,horror thriller 
104913,action drama 
104925,action comedy crime 
104944,drama emotional feel-good heartwarming mentalillness touching
105020,action comedy thriller 
105037,comedy 
105121,action drama war 
105197,adventure drama 
105211,comedy drama romance 
105213,comedy drama romance 
105246,drama fantasy 
105250,documentary 
105254,adventure comedy 
105325,comedy horror 
105351,crime drama thriller 
105355,drama romance 
105468,animation children comedy fantasy 
105504,adventure drama thriller imax hostage ocean suspense suspense tense
105540,animation children comedy musical 
105585,action crime thriller 
105593,comedy crime drama 
105653,action mystery thriller 
105720,comedy crime drama 
105731,drama horror 
105746,documentary 
105755,crime drama thriller 
105801,drama fantasy horror 
105835,comedy drama thriller 
105844,drama 
105954,action adventure drama 
106002,action adventure sci-fi imax 
106062,comedy 
106072,action adventure fantasy imax 
106100,drama jaredleto socialcommentary uplifting
106144,drama 
106330,comedy drama romance 
106438,comedy drama 
106441,children drama war 
106487,action adventure sci-fi imax 
106489,adventure fantasy imax adventure fantasy tolkien toolong
106491,action adventure fantasy 
106540,comedy 
106542,action comedy romance 
106594,comedy drama romance 
106642,adventure drama sci-fi 
106648,crime drama horror 
106696,adventure animation comedy fantasy musical romance 
106766,drama atmospheric cinematography depressing funny
106782,comedy crime drama drugs leonardodicaprio martinscorsese stockmarket wallstreet
106785,action crime thriller 
106839,drama 
106873,action animation drama 
106883,comedy drama 
106889,documentary 
106916,crime drama 
106918,adventure comedy drama 
106920,drama romance sci-fi 
106927,action comedy sci-fi 
107013,drama fantasy 
107069,action drama thriller war 
107141,comedy drama 
107159,action drama 
107314,action drama mystery 
107338,comedy crime 
107348,comedy comedy stevecarell stupidbutfunny willferrell
107406,action drama sci-fi fatalistic
107408,comedy drama war 
107410,adventure drama sci-fi 
107412,comedy romance 
107436,horror mystery thriller 
107447,comedy crime 
107449,children comedy 
107462,action crime thriller 
107565,comedy 
107630,comedy 
107702,comedy 
107723,action adventure fantasy 
107771,drama horror romance 
107780,musical 
107846,action adventure 
107945,thriller 
107951,comedy crime 
107953,action animation fantasy imax 
107962,action thriller 
107997,drama horror mystery thriller 
107999,animation children 
108078,comedy romance 
108090,action adventure animation children 
108156,action comedy 
108188,action drama thriller imax 
108190,adventure romance sci-fi imax anti-intellectual badwriting dystopia newsociety plotholes predictable scifi unintelligent
108192,drama 
108540,adventure animation children comedy drama romance 
108601,drama 
108689,action fantasy sci-fi imax 
108715,comedy drama 
108727,drama 
108729,mystery thriller 
108795,action adventure animation fantasy 
108928,action drama war 
108932,action adventure animation children comedy fantasy cheeky clever colorful feel-good fun imaginative quirky
108945,action crime sci-fi imax 
108949,crime 
108981,drama mystery 
109042,adventure comedy fantasy 
109161,drama 
109183,comedy 
109187,drama fantasy sci-fi 
109191,drama fantasy mystery 
109241,action comedy crime 
109282,documentary 
109295,crime drama thriller 
109313,comedy 
109317,comedy 
109372,comedy romance 
109374,comedy drama 
109383,animation comedy drama romance 
109416,comedy 
109483,comedy romance 
109487,sci-fi imax blackhole sci-fi time-travel christophernolan sci-fi time-travel baddialogue philosophicalissues thought-provoking visuallyappealing
109569,action crime drama 
109576,comedy 
109578,action mystery thriller 
109596,animation drama 
109633,animation romance 
109673,action drama war imax 
109687,documentary 
109723,crime drama thriller 
109846,adventure animation comedy 
109848,horror sci-fi thriller 
109850,action crime drama imax 
109853,comedy drama romance 
109864,comedy crime drama 
109895,comedy 
109897,drama 
109941,animation comedy 
109968,action drama 
109971,comedy 
110102,action adventure sci-fi imax 
110127,adventure drama imax 
110130,adventure animation children comedy 
110281,comedy drama romance 
110286,horror thriller 
110297,adventure comedy crime 
110330,drama 
110350,documentary 
110387,documentary 
110501,action crime thriller 
110541,action comedy 
110553,action sci-fi imax 
110586,comedy drama 
110591,horror 
110603,drama 
110611,drama thriller 
110655,adventure animation children comedy 
110669,comedy documentary 
110718,comedy 
110730,drama sci-fi imax 
110746,comedy horror 
110771,comedy romance 
110773,comedy horror 
110781,action animation children comedy musical 
110826,action crime drama 
110882,drama 
111113,comedy 
111146,action adventure animation children comedy 
111320,comedy 
111360,action sci-fi 
111362,action adventure sci-fi 
111364,action adventure sci-fi imax creaturefeature
111375,comedy 
111384,thriller 
111443,comedy 
111551,horror sci-fi thriller 
111617,comedy 
111622,comedy romance 
111659,action adventure children imax 
111663,action comedy horror 
111680,comedy romance 
111732,drama fantasy 
111743,comedy western charlizetheron liamneeson sethmacfarlane witty
111759,action sci-fi imax 
111781,action adventure thriller 
111785,action adventure fantasy 
111795,comedy drama 
111800,comedy 
111817,drama 
111844,action drama 
111913,drama 
111921,drama romance 
112006,action animation children 
112070,drama 
112138,action comedy crime 
112171,action crime thriller 
112175,action adventure animation 
112183,comedy drama 
112290,drama 
112303,comedy romance 
112316,drama musical 
112326,action sci-fi 
112334,documentary 
112370,action adventure sci-fi 
112421,comedy drama mystery adorable blackcomedy eccentric introspection mentalillness quirky
112450,comedy romance 
112454,drama 
112460,adventure animation comedy 
112497,comedy 
112512,animation drama fantasy mystery 
112515,drama horror thriller atmospheric dark metaphorical psychological
112552,drama passion psychological suspense jazz music tense inspirational inspiring intense
112556,drama thriller annoying stupidending
112580,comedy drama 
112623,sci-fi 
112727,crime horror thriller 
112749,comedy drama romance 
112788,comedy 
112804,drama sci-fi 
128736,drama 
112818,action horror thriller 
112852,action adventure sci-fi funny greatvisuals humorous unlikelyhero
112868,sci-fi thriller 
112897,action adventure 
112911,action adventure 
112940,thriller 
113159,comedy horror romance 
113186,thriller 
113207,drama musical 
113225,comedy drama romance 
113252,comedy horror thriller 
113275,comedy drama 
113278,action animation crime thriller 
113280,drama 
113313,horror thriller 
113345,action adventure sci-fi 
113348,action adventure comedy 
113350,drama mystery sci-fi 
113374,animation comedy 
113378,drama sci-fi 
113394,comedy drama 
113416,action crime drama 
113453,comedy crime 
113532,comedy 
113565,horror thriller 
113573,action crime thriller 
113604,drama 
113705,drama bittersweet
113741,drama mystery sci-fi thriller 
113780,horror thriller 
113829,comedy drama romance 
113849,crime drama thriller 
113862,thriller 
114028,comedy drama 
114044,horror 
114060,crime drama thriller 
114066,documentary drama musical 
114074,drama 
114126,documentary 
114180,action mystery sci-fi action dystopia plotholes post-apocalyptic survival thriller unexplained weakplot
114184,drama 
114246,action crime mystery thriller 
114265,comedy romance 
114335,(no genres listed) 
114396,drama 
114494,thriller 
114554,animation drama fantasy 
114601,comedy drama 
114627,animation drama fantasy atmospheric bizzare eerie symbolism
114662,action war 
114670,comedy drama horror 
114678,adventure comedy drama 
114707,horror mystery 
114713,horror 
114762,comedy romance 
114795,action drama fantasy 
114818,action comedy crime 
114847,sci-fi thriller 
114925,crime drama thriller 
114935,action mystery sci-fi thriller 
115065,adventure animation 
115111,action animation comedy horror 
115122,comedy horror 
115149,action thriller darkhero gun-fu keanureeves revenge secretsociety stylish action killer widows/widowers
115151,action crime 
115170,drama 
115203,documentary 
115210,action drama war 
115216,drama western 
115231,comedy 
115502,comedy romance 
115569,crime drama thriller 
115617,action animation comedy animation kids robots feel-good funfamilymovie veryfunny
115664,adventure animation romance 
115667,comedy romance 
115680,crime drama sci-fi thriller 
115713,drama sci-fi thriller 
115727,action adventure 
115819,animation comedy 
115828,adventure drama romance 
115877,animation comedy 
115969,drama war 
116044,comedy romance 
116138,drama 
116169,action 
116207,crime drama thriller 
116411,drama 
116413,comedy romance 
116419,action comedy crime 
116505,action comedy 
116529,action drama war imax 
116668,action comedy horror 
116718,comedy musical 
116724,comedy drama romance 
116738,adventure comedy horror 
116797,drama thriller war inspirational intelligent
116799,comedy crime drama mystery romance 
116817,comedy drama 
