movie_id,tags
122884,demon
122886,adamdriver bb-8 bechdeltest:pass carriefisher daisyridley exploited fanservice fantasy gwendolinechristie harrisonford j.j.abrams jediknight johnboyega johnwilliams lucasfilmltd. lupitanyong'o markhamill marysue plotrecycling starwars unreasonable visuallyappealing absurd action androids childish desert epic father-sonrelationship femaleprotagonist feminism feminist franchise recycledplot sci-fi sciencefiction space spaceopera strongfemalelead unoriginal
122890,badacting beautifulanimations fantasy magic orcs poorstoryline videogameadaptation warcraft
122892,action bechdeltest:pass blackwidow captainamerica hawkeye hulk josswhedon mcu marvel nickfury scarletwitch scarlettjohansson theavengers thor a.i. artificialintelligence bow&arrow comicbook comics epicbattle femalewarriors franchise goodvsevil ironman jamesspader marvel marvelcinematicuniverse non-stopaction sequel silly superhero superhero technology toomuchhawkeye
122896,jacksparrow johnnydepp ocean pirates sequel
122898,batman dccomics dceu ezramiller galgadot superman zachsnyder superhero
122900,evangelinelilly mcu marvel marvelcinematicuniverse michaeldouglas pg-13:sci-fiactionviolence peytonreed sanfrancisco adaptedfrom:comic ants baldnemesis basedonacomic burglary comicbook comics entertaining funny funnymoments heist improvisedweapon paulrudd productplacement sci-fi shrinking specialeffects superstrength superhero superheroes visualeffects
122902,marvel comicbook sci-fi seriesreboot stupidplot superhero terribleacting weaksecondhalf
122904,4thwall action adult bechdeltest:fail funny marvel morenabaccarin absurd action anti-hero antihero badcomedy breakingthefourthwall cancer childish childishhumor comedy comicbook comical crudelanguage darkhumor disgusting fbombs funny gore hilariouscomedy irreverent juvenile lovestory meta mutant parody romance ryanreynolds sexist soulless stronglanguage stupid superhero tjmiller violence witty x-men
122906,africa black chadwickboseman forestwhitaker futurist letitiawright lupitanyong'o mcu marvel marvelcinematicuniverse michaelb.jordan ryancoogler afrofuturism atmosphere battles colonialism comicbook directorpoc diversecast family formulaic greatcostumes greatvillain military plot predictable racism relevant shallowvillain socialcommentary strongfemalecharacters superhero worldevents
122910,90s agentcoulson captainmarvel mcu marvelcinematicuniverse alientechnology baddialogue basedoncomic brielarson cat femalebadass femalelead feminism plottwist predictable refugees superhero superheroine
122912,action aliens benedictcumberbatch blackpanther blackwidow bradleycooper captainamerica chrisevans chrishemsworth dark death dr.strange epic greatvillain guardiansofthegalaxy hulk infinitystones ironman mcu markruffalo marvel marvelcinematicuniverse moralcompass nohappyending notpredictable robertdowneyjr. sad sadending scarletjohansson scarletwitch space spider-man superheroes teamwork thanos thor vision visuallyappealing visuallystunning war action busyplot cliffhanger comicbook crossover daddyissues death emotional ensemblecast ethicaldilemma fighting funny genocide magic predictable saveoneorsaveall slowburn space stupidheroes superhero timetravel utilitarianism
122914,fantasticconclusion mcu marvel marvelcinematicuniverse action apocalypse badscience badwriting basedoncomic childish comicbook cosmic dimensiontravel epicbattle humor long sacrifice sequel silly space superhero superheroteam timemachine timetravel
122916,anthonyhopkins cateblanchett chrishemsworth jeffgoldblum loki mcu markruffalo marvel marvelcinematicuniverse norsemythology taikawaititi thor awesome colorful comedy comicbook femalevillain gods greatsoundtrack greatvillan hilarious humor mythology superhero tomhiddleston unconventional viking
122918,80s badmixofeverything bechdeltest:pass chrispratt comedy daddyissues greatsoundtrack kurtrussell mcu marvel sequel zoesaldana action characterdevelopment fun humorous makeup redemption sci-fi space stupidstory superhero vibrant visualleffects worldbuilding
122920,action blackwidow chrisevans ensemble mcu marvel captainamerica comicbook ironman predictable spider-man superhero toolong
122922,benedictcumberbatch mcu madsmikkelsen marvel rachelmcadams tildaswinton action alternatedimension baddialogue basedonacomic humor magic mediocre mysticism neurosurgeon psychedelic specialeffects spirituality styleoversubstance superhero trippy visuallyappealing weakvillain
122924,jenniferlawrence marvel quicksilverscenes badscript superhero unconvincingvillains x-men
122926,childish disney ironman mcu marvel marvelcinematicuniverse michaelkeaton robertdowneyjr. zendaya action actualteenagersplayingteenagers comicbook comingofage diversecasting goodvillain highschool humor humour predictable spider-man superhero teenagers tomholland twist
125914,comedy
125916,bdsm abuse basedonabook beautifullshots erotic meaningless nudity(topless) passion ridiculous stupid unreallistic
126090,atmospheric dreamlike existentialism
126548,comingofage highschool romanticcomedy teenmovie
126599,multiplestories comedy
127096,highschool badscience camera disappointing foundfootage lowbudget sciencefiction shakey stupidending timetravel
127098,louisc.k. comedy standup stand-upcomedy
127108,1950s cinematography irish saoirseronan story
127114,conversational greatdialog philosophical
127116,basedonatruestory psychology science
127128,gambling
127134,appalachiantrail hiking
127148,rapeculture
127152,brainwashing greed interviews manipulation religiouscult scientology
127188,nearfuture sciencefiction
127196,1970s
127198,comingofage drugs hiphop independent soundtrack
127202,basedonabook friendship highschool oliviacooke thomasmann comingofage filmmaking terminalillness
127212,basedonatruestory psychologicalexperiment psychology
127315,alieninvasion
127565,surreal
128360,70mm dialogue diversecharacters enniomorricone jenniferjasonleigh kurtrussell quentintarantino samuell.jackson timroth waltongoggins western atmosphere bloody boring bountyhunter characters ensemblecast gore humor one-room plottwist raceissues tensionbuilding toolong verbose violence violent visuallyappealing
128512,youngadult quirky roadtrip
128542,australia zombies
128594,transgender
128620,"atmospheric berlin continuousshot german greatacting immersive tension believable,spontaneousacting breathtaking cinematography greatdialogue improvisation oneshot onetake thrilling"
128832,musical
128838,guillermodeltoro visuallystriking atmosphere cinematography colorful creepy dark ghosts gothic hauntedhouse incest murder tomhiddleston victoriangothic visuallyappealing
129354,margotrobbie willsmith action conartist swindle thief unexpectedend
129372,hauntedhouse
129428,india
129707,resurrection
129937,liamneeson revenge
130073,disney fairytale
130448,horror poltergeist remake supernatural
130450,peterpan
130490,action milesteller specialeffects youngadult basedonabook divergent dystopia savior sci-fi shailenewoodley survival teen
130520,animation
130576,michaelshannon ontherun religioussect sci-fi
130578,assassination
130628,beautifulcinematography foreign gay gayromance lovestory
130634,paulwalker vindiesel action carchase carracing cars revenge
130636,internet revenge skype socialmedia suicide
130642,bear wilderness
130684,hauntedhouse
130686,deconstruction
130840,lovecraftian monster romance slowbuild
130956,serialkiller
131013,comedy funny hilarious prison willferrel
131724,homicideinvestigation investigativejournalism mystery
132046,adventure brittrobertson cheesy disney forchildren future georgeclooney hughlaurie raffeycassidy uplifting alternatereality funny futuristic inventor optimistic preachy robots sci-fi utopia visuallyappealing
132112,war drones ethics
132128,cults twistending
132480,blakelively drama harrisonford immortal predictable romance
132796,disaster dwaynejohnson earthquake naturaldisaster
132798,emmawatson
132800,mentalillness quirky
132961,19thcentury basedonabook periodpiece romance strongwoman
133185,signlanguage
133195,action hitman
133229,realistic socialcommentary
133419,college
133645,1950ssociety boring slow agedifference basedonabook cateblanchett christmas goesnowhere goodacting lesbian lgbt photography queer queerwomen romance rooneymara strongsoundtrack
133771,"a24 british yorgoslanthimos absurd absurdisthumor alienation animals anticonformism blackcomedy blackhumor brutal confusing dark darkhumor disturbing drama dystopia existentialism goodpremise,so-soending innovativeidea love mystical relationships romance sex socialalienation socialcommentary surreal violent weird"
133867,highschool
134021,affair
134130,andyweir chiwetelejiofor improvisation jessicachastain mattdamon nasa nearfuture ridleyscott space survivalinstinct adaptedfrom:book aesthetic basedonbook beautifulview botanist cheesyending crisismanagement disco funny geeky internationalcooperation katemara leftfordead manvs.nature mars mattdamon nerd notallrealistic optimistic overrated planting potatoes predictible realistic rescue sci-fi science scientific scientist smart space spacehabitat spacehumour spaceprogram spacetravel strandedhero surgicalstaple survival
134170,1980s 80'snostalgia 8o's kungfu martialarts parody retro-futuristic ridiculous timetravel
134214,different
134248,documentary sexworkers
134368,bechdeltest:pass jasonstatham rosebyrne action cia comedy espionage femalespy feminist judelaw melissamccarthy paris parody spy vulgarity
134393,amyschumer crudehumor funny romanticcomedy careervs.relationship cynical feminism feminist
134680,iran
134853,amypoehler animation pixar sanfrancisco animation beautiful bittersweet brain childhood childish comingofage creative cute depressing emotion emotional emotions family fun funny growingup happiness hockey imaginative introspective kids melancholic memory moving pre-teen psychology sadness teenager thoughtprovoking
135133,jenniferlawrence dystopia lovestory politics rebellion revolution
135137,peterdinklage adamsandler videogames
135141,dystopia
135143,1920's 1920s 20's 20s british cgi colinfarrell danfogler eddieredmayne goodpace harrypotter j.k.rowling magic magicalcreatures newyork acting adventure boring characters childish cinematography creatures fantastic fantasy imaginative magic magical scenography slow visual wizard
135288,ianmckellen sherlockholmes
135426,judelaw boring dumbledore fantasy magic mystical nonsense wizardry
135436,animated funny pets
135504,faith
135518,neworleans billionaire ethics flashbacks immortality mindtransfer philosophical secretlaboratory transhumanism
135532,action
135534,christmas
135536,badstory badwriting batman benaffleck davidayer harleyquinn harleyquinn'sass horribledirecting jaredleto joker margotrobbie pooracting poorstory willsmith boring caradelavingne childish comicbook dccomics fullofrandomeye-catchingmoments goodsoundtrack lackofplot poorlypaced silly superhero terribleedition violadavis visuallyappealing
135567,charactersidon'tcareabout cheeseydialogue military missingstoryline physicallyimpossible sci-fi sequel terribleacting terribledialog
135569,captainkirk simonpegg startrek action adaptedfrom:tvshow adventure aliens explosions franchise noiseinspace sci-fi sciencefiction scifi space spaceopera stranded
135861,comedy crudehumor funny jokes sequel
135887,animated funny animation banana comedy minions prequel slapstick
136016,pixar dinosaurs
136018,gangster
136020,"007 bechteltest:fail christophwaltz danielcraig jamesbond london léaseydoux mexicocity monicabellucci rome tangier,morocco espionage franchise jamesbond masssurveillance spy"
136449,cyberpunk
136562,aaronsorkin jeffdaniels katewinslet michaelfassbender stevejobs apple biography computers dialogue technology
136598,funny roadtrip
136602,psycho stalker foundfootage
136864,cliched galgadot jeremyirons slow action amyadams badadaptation badscript batman beautifulcinematography benaffleck boring comicbook dark dccomics henrycavill jesseeisenberg lexluthor overthetopaction poorplot superhero superman wonderwoman zacksnyder
137337,alcoholism depression musicians
137857,jonfavreau amazinganimation animation basedonabook jungle nature remake talkinganimals visualeffects visuallyspectacular
138036,1960s armiehammer guyritchie italy bondesque coldwar humour slightromance spy stylish unlikelyfriendships visuallyappealing
138208,basedonatruestory
138210,war action truestory
138610,foundfootage
139052,murder
139385,19thcentury alejandrogonzáleziñárritu director:alejandrog.iñárritu drama father-sonrelationship furtrade leonardodicaprio oscarnominee:bestpicture thriller visuallystriking western adventurous bear cinematography extremeanimalviolence forest frontier goldenglobe leonardodicarpio minimumtalking nativeamerican oscar(bestactor) retribution revenge slowattimes snow survival tomhardy toolong visuallyappealing wilderness winter
139415,philosophy
139644,cia denisvillneuve fbi atmospheric beniciodeltoro brutal cartel cinematograpy:rogerdeakins crime dialogue drugtrade drugs emilyblunt femalelead greatsountrack gritty joshbrolin mexico moraldiscussion organizedcrime realistic revenge symbolism tension violence violent
139655,creepy
139747,cheersup romantic
139855,charliekaufman quirky humanity infidelity surreal
139857,chile cult
140110,annehathaway cute entrepreneurship happyend heartwarming light newyork robertdeniro touching feel-good feminist greatstory newyork optimistic parentsissues predictable uplifting wonderful
140162,sex
140174,oscarnominee:bestpicture unique basedonabook brielarson childactor drama escape fatherdaughterrelationship femaleprotag imprisonment kidnapping littleboy lockedinaroom morallycomplex motherdaughterrelationship mothersonrelationship moving prisoner rape touching unlawfulconfinement
140247,jasonbateman joeledgerton losangeles baby birth bully creepy mindgames paranoia plottwist psychopath revenge stalker stalking
140265,stand-upcomedy
140267,america boring claustrophobic forest newengland paranoia religion roberteggers satan superstition atmospheric atmospherichorror children christianity cinematography colonial colonialperiod disturbing family farm folkhorror goat gore historical history horror incest infanticide motherhood nihilistic nomoral pointless psychological witch witchcraft
140523,foundfootage horror mentalpatients plottwist
140525,twistending
140711,cia kristenstewart
140715,1980s gangs biographical blackculture black_culture dr.dre hiphop icecube music musicbusiness musicculture policebrutality rapmusic rappers truestory urban westcoastrap
140816,losangeles transexual
140956,1980s 80svideogames basedonabook cheesy easteregg futuredystopia goodsoundtrack popculture stevenspielberg teenheroes visuallyappealing action adventure avatars badwriting basedonabook basedonyoungadultnovel bigbadcompany cgi cinematography clichedvillain cringe dystopia evilcorporation flatcharacters fun future futuristic gaming moviereferences nostalgia popculture predictable quest romance sci-fi shallow simonpegg sociallyawkward stevenspilberg stupid videogame videogames virtualreality vr writing
141004,frankenstein
141408,zombies
141422,women feminism feminist politics womensrights
141544,post-apocalyptic
141668,christian religious
141688,tomhardy gangster
141749,1920s aliciavikander eddieredmayne lgbt mtf transgender
141866,antonyelchin attackdogs drugs framed gore neo-nazis punkband punkrock remoteplace survival thriller trappedinside whitesupremacists
141890,africa childsoldiers war
142074,entrapment
142222,jakegyllenhaal grief
142372,politics
142420,bigplotjump dystopia surreal
142422,christmas newyork sethrogen drugs
142424,survival
142448,basedonatruestory mountaineering nature survival visuallyappealing
142488,boston bostonglobe catholicism christianity honest intense markruffalo massachusetts michaelkeaton oscarnominee:bestpicture oscarwinner:bestpicture rachelmcadams stanleytucci truestory boring catholicchurch childabuse conspiracy coverup greatcast greatstory investigation investigativejournalism journalism newspaper pedophilia religion truestory
142492,holocaust
142507,chess
142509,action brutal cyborg firstpersonshooter russia russian twistending
142536,chef cooking inspiring redemption
142598,cult nightshift police supernatural
142604,halloween kidnapping nicolascage
142999,twistending
143245,animation childhood fantasy sweet
143309,japaneseculture
143345,funny superhero
143347,jasonmomoa atlantis basedoncomic cheesy dccomics strongfemalecharacters superhero toolong underwater visuals
143355,chrispine dc dccomics femalelead fightchoreography greekmythology pattyjenkins worldwari zacksnyder action badgermans basedonacomic beautifulvisuals bittersweet colorful epic femaledirector feminism fightingonhighheels galgadot periodpiece politicallycorrect romance strongfemalelead strongmessage superhero visuallyappealing ww1
143365,emmawatson tomhanks dystopia fakegeekculture feminism pseudointellectual sociamedia socialcommentary surveillance technology
143367,christianity japan martinscorsese long philosophical religion thought-provoking torture
143385,berlin cia centralintelligenceagency coenbrothers coldwar historical kgb markrylance politicalthriller stevenspielberg tomhanks basedinrealstory espionage history negotiation politics spy
143476,inspiring
143657,badacting creepy cult deathofachild friends friendship horror pacing party plottwist predictable slow suicide tense thriller twist violence
143859,coenbrothers pointless
143969,adolfhitler nazi politics satire socialcommentary socialcritique
144482,decisions game gametheory society thriller experiment
144976,atmospheric cannibalism cannibals western
145150,revenge
145418,writer
145839,willsmith doctors football medicine neuroscience truestory
146642,alaska
146656,hiphop michaelb.jordan philadelphia rocky sylvesterstallone boxing fighting sports
146688,serialkiller
147831,offensive
148172,aliens post-apocalypse
148369,raceagainsttime disaster disastermovie norway
148426,sobadit'sgood
148626,bradpitt christianbale housingbubble margotrobbie oscarnominee:bestpicture ryangosling stevecarell wallstreet witty banking breakingthefourthwall business documentary ensemblecast facts finance financialcrisis fraud funny greatsoundtrack heavy-handed interesting investors makesgoodpoints money mortgage notsubtle political soundtrack speculation trading truestory wallstreet witty
148881,existential future short shortfilm
149334,amyadams jakegyllenhaal michaelshannon murder brilliant complex disturbing greatacting greatwriting metafiction nonlinear nudity rape revenge
149354,comedy funny party tinafey amypoehler
149650,arthurc.clarke
150694,artificialintelligence twistending
151113,bittersweet grumpy scandinavian suicidal unlikelyfriendship
151455,feel-good inspirational skiing underdog
151687,christian
151695,survival
151731,steampunk
151739,robertdeniro zacefron funny roadtrip
151759,democracy documentary economics politics socialcommentary
151933,slavery
152017,emiliaclarke tearjerker british disable england love romance wheelchair
152063,mythology
152077,jjabrams maryelizabethwinstead psychologicalthriller alieninvasion aliens bunker creepy dark goodflow goodtwists hostage johngoodman kidnapping minimalcast poisongas surpriseending survival survivalist suspense thriller unexpectedending unrealistic
152079,action predictable secretservice terrorists
152081,disney jasonbateman acceptance animals animation attentiontodetail childish creative cute friendship funny humor identitypolitics police racism richanimation socialcommentary talkinganimals tolerance visuallystunning xenophobia
152083,afghanistan tinafey bittersweet journalism war
152091,satire
152591,martialarts
152970,newzealand quirky taikawaititi adaptedfrom:book basedonabook clever comedy comingofage dog greatacting greatsoundtrack inventive oddcouple orphan outdoors sweet touching
153959,lgbt comingout
155064,atmospheric badmovies beauty catwalk cinematography disturbing fashionindustry lesbian models rivalry shallow superficial visuallystunning
155288,africa kenya collateraldamage drone ethics military politicalthriller suspense terrorism thought-provoking
155509,annakendrick romance crazy hitman ridiculous
155659,hughgrant merylstreep opera
155874,witty periodpiece
155968,tomhiddleston espionage notamovie spies
156369,documentary espionage
156371,80's noplot college
156387,1980s dublin ireland jackreynor lucyboynton music romance band brotherrelationship brothers comedy coming-of-age music school underdogstory
156605,jimjarmusch everydaylife poetry quirky sweet understated
156609,college sorority
156726,clever deafness disability horror original serialkiller suspense thriller
157122,india biography mathematics
157176,literature
157200,crisismanagement hostage stockmarket
157296,pixar adventure animals animation fish friendship ocean pixar sequel underwater
157318,dialogue oneroom relationships secrets
157338,americancivilwar
157361,investigativejournalism
157699,cia conspiracy cryptography espionage ethics history nsa politics privacy truestory
157961,lovestory noir timetravel
158238,1970s losangeles russellcrowe ryangosling alcoholic alcoholism boring comedy conspiracy detective entertaining fatherdaughterrelationship funny investigation privateinvestigator ryangosling
158528,shark tense
158783,acting chan-wookpark drama erotic korea parkchanwook plottwist asianlgbt atmospheric attentiontodetail crime erotic foreign graphic greatacting intricate lesbian non-linear nudity(topless) period perversion plottwist seduction sex violent
158813,steampunk
158872,animation comedy crudehumor food vulgar adultanimation adulthumor antireligious notfunny obscene satire
158956,ai
158966,viggomortensen buildingafamily childactors childrearing comingofage complex corny creative freedom goodwriting hippies individualism joy life outdoors pretentious quirky socialism superficial
158972,cringemoments existential
159061,demon korean police possession
159093,danielradcliffe morganfreeman bluff entertaining illusions magic
159193,1930s newyork woodyallen basiclovetriangle visuallyappealing
159195,political socialcriticism solidarity welfarestate
159415,blackcomedy danielradcliffe darkhumor depression funsoundtrack original poignant pursuitofhappiness soulsearching weird absurd absurdisthumor euphoric existential flatulence friendship loneliness quirky sweet touching visuallyappealing weird whimsical
159447,dreams
159717,darkcomedy feel-good funny roadtrip
159755,andysamberg mockumentary
159817,davidattenborough amazingphotography nature notamovie stunningphotography
159858,britishaccents demon hauntedhouse supernatural
159972,space
160010,behavior humanity mind rationality science
160080,bechdeltestpass chrishemsworth comedy katemckinnon lesliejones melissamccarthy comedy femalebonding femaleprotagonists feminist ghosts remake strongfemalecharacter
160271,kevinhart
160438,action carchase conspiracy spythriller thriller mattdamon
160563,africa tarzan wilderness
160565,politics predictable sequel
160567,aubreyplaza
160571,ghost mentalillness jumpscares
160718,animation beautiful cute shortfilm
160954,game internet moral socialmedia soundtrack technology teenagers unusual
160980,clinteastwood tomhanks aircraft aviation flashbacks nonlinear planecrash realistic thinplot truestory uplifting wellacted
161127,drugs
161131,jonahhill milesteller cynical truestory war
161354,batman dissapointment
161580,milakunis momhumor mainstreamsexist
161582,benfoster chrispine davidmackenzie jeffbridges oscarnominee:bestpicture ranch sheriff texas bankrobbery characterdepth cinematography criminal dialogue ethics family modernwestern morality socialcomentary suspense
161634,fedealvarez janelevy blindperson burglary conflict homeinvasion horror intense kidnapping rape robberyturnedwrong sexualassault stretchesthepremisetoofar thriller unsympatheticcharacters
161922,comingofage haileesteinfeld highschool loner outsider woodyharrelson comingofage siblingrelationship teenangst
161954,ww2
161966,rape sadism unpredictable
162082,yeonsang-ho epidemic fatherdaughterrelationship korean pandemic selfsacrifice southkorea survival train violence zombieapocalypse zombies
162350,revenge
162414,a24 africanamerican blackleadcharacter janellemonae lgbt miami oscarnominee:bestpicture oscarwinner:bestpicture addict atmospheric bullies cinematography comingofage drugabuse drugs gay gayromance identity lgbt loneliness oscar photography singlemother visuallyappealing
162578,cheesy laika beautiful creepy magic missedopportunity origami predictable quest stop-motion visuallyappealing
162594,artificialintelligence genetics katemara predictable sci-fi weakplot
162596,feelgood
162598,survival truestory
162600,evagreen samuell.jackson timburton badwriting basedonabook fantasy forcedromance terribleplot timetravel visuallyappealing
162602,alcoholism
162606,benaffleck action annakendrick assassin autism autistic characterdevelopment crime genius introvert justice lonefighter mathematics obsession smart specialagent vigilante
162730,legalthriller
162738,cinematography realistic subculture
162828,undercover
163056,godzilla
163134,alternatereality anime beautiful bodyswap colorful dreamlike emotional fantasy gorgeousanimation greatsoundtrack japan nonlinear plottwist romance surreal timetravel
163645,andrewgarfield badasspacifist director:melgibson history hugoweaving melgibson noonegetsleftbehind oscarnominee:bestpicture religion teresapalmer war worldwarii americanpropaganda basedonatruestory brutal conscientiousobjector drama gory hero horrorsofwar inspirational intense lonefighter melodramatic touching truestory violent
163809,animation fantasy greatsoundtrack miniseries weird
163959,racism
163985,openending sci-fi dystopian timeloop timetravel timeloop
164175,animatedsequences bullying comingofage emotional
164179,aliens amyadams cerebral cerebralsci-fi denisvilleneuve director:denisvilleneuve intelligentsc-fi jóhannjóhannsson oscarnominee:bestpicture sci-fi usa alien aliencontact aliens badscience basedonshortstory beautifulvisuals cinematography cliche clichéd communication concept depressing deusexmachina drama extraterrestrial family fatalist firstcontact formandcontent goodcinematography greataliens greatending jeremyrenner language linguist linguistics military motherdaughterrelationship nonlinear nonlineartimeline overrated plotholes plottwist predictable prolifepropaganda romance scientist senseofawe shallow slow smart sounddesign spacecraft strongfemalelead thought-provoking thoughtfulsci-fi timeloop timetravel twistending visuallyappealing writing
164367,sci-fi basedonnovelorbook horror post-apocalypse post-apocalyptic scientist survival zombie zombies
164821,annehathaway kaiju monster originalstory
164909,bittersweet charming damienchazelle dreams emmastone hollywood losangeles nostalgia americandream badending badscript beautifulcolors bittersweet cinemascope cliche damianchazelle feminism jazz lovestory music musical nihilism overrated photography romantic ryangosling visuallyappealing
164949,rape socialcommentary thought-provoking
164981,bradpitt casablanca marioncotillard robertzemeckis espionage romance spy war worldwarii
165101,predictable tomhanks
165105,psychologicalhorror
165337,holocaust truestory
165347,conspiracy sequel
165421,men'srightsmovement documentary feminism freedomofexpression gender humanrights masculinity men'srights socialcommentary
165527,climatechange
165549,drama massachusetts nonlinear oscarnominee:bestpicture sad screenplay slow beingbroken bluecollar caseyaffleck death depression goodmusic grief heartbreak loneliness loner loss melancholic michellewilliams weakending
165551,australia devpatel oscarnominee:bestpicture adoption bittersweet india parentallove parting poverty truestory
165603,autopsy autopsyroom forensicscience horror morgue mystery naked supernaturalhorror undead witch
165641,comingofage lgbt
165937,willsmith drama
166024,music
166461,animation disney adventure beautiful comingofage environmental island lavamonster magic musical mythology ocean polynesian soundtrack strongfemalelead
166486,johnfkennedy usahistory nathalieportman
166526,mars predictable teenagelove
166528,leiacgi madsmikkelsen starwars thirdact vader writer:georgelucas action alantudyk aliens baddialog badscript coolasianfighter courage donnieyen doomsdaydevice felicityjones femaleleadwithoutromanticfocus funnyrobot futuristic hope martialarts pointless pre-sequel resistance revolution sci-fi space spacebattle spaceship spacetravel specialeffects spies starwarsuniverse strongfemalelead tie-instomainseries two-dimensionalcharacters unfocused visuallyappealing warmovie
166532,gangster
166534,claustrophobic kidnapping anyataylor-joy borderlinepersonalitydisorder dissociativeidentitydisorder disturbing jamesmcavoy mnightshyamalan mindbending mindfuck multiplepersonalities sexualabuse splitpersonalities thriller
166568,jessicachastain guncontrol intelligence lobbyist politics strongfemalelead twistending
166635,chrispratt jenniferlawrence musicalscore predictable repopulation romance soundtrack space thriller unreal visuallystunning bittersweet cgi cheesy creepy endingalmostcorny hibernation interestingpremise isolation malefantasy malenudity outerspace sci-fi sciencefiction space spacecraft spaceship stupidcharacters swimmingpool technology thoughtful trappedinspace visuallystunning
166643,bechdeltest:pass feelgood kevincostner kirstendunst nasa oscarnominee:bestpicture science truestory biographical civilrights ethics femalelead feminism feminist identitypolitics inspirational mathematics preachy racialsegregation racism revisionist sexism spacetravel truestory uplifting workplace
166705,basedonaplay racism
166788,comingofage dialogues
166946,ambition franchises ambition basedonatruestory business michaelkeaton startups truestory
167036,fun kidsok music
167370,michaelfassbender
167380,dog multiplestories
167544,terrorism
167564,middleages periodpiece
167570,netflix notamovie
167640,danedehaan cinematography convoluted creepy horror sounddesign toolong
167746,batman feminism funny heartwarming
167832,complexstory atmospheric bribing confessionofcrime coverup crime disguise flashback impersonation interrogation mystery plottwist spain thriller twistending unreliablenarrator
168122,cannibalism darkhumour french psychological weird bodyhorror cannibalism comingofage disturbing femaleprotag horror
168248,heroicbloodshed intense keanureeves overthetop predictable realisticfighting rubyrose action assassin cliché darkhero disappointing guntactics hitman organizedcrime revenge secretsociety signlanguage violent
168250,bingo director:jordanpeele disturbing hypnotism jordanpeele predictable psychopathy satire slavery surgery writer:jordanpeele allisonwilliams conspiracy cutegirl disturbing femmefatale funny horror intense interesting mindcontrol mindfuck murder mystery nailbiter onrace overrated perfectcrime plotholes predictable psychothriller racism reviewed ridiculousplot satire science strongdebut suspense thriller thrilling twistending unpredictable
168252,future grumpyoldman hughjackman marvel rrated violent wolverine antihero bloody dark darkhero dystopia emotional fatherdaughterrelationship feminism girlpower gritty heartbreaking inventive lossofstrength oldage patrickstewart predictibleplot socialengineering superhero western x-men
168254,1970s kingkong johncreilly kaiju monster predictable samuelljackson strikingimagery stylish tomhiddleston vietnamwar
168266,nostalgia drugs sequel
168286,bullying timeloop
168326,kumailnanjiani rayromano authentic basedonatruestory realisticdialogue romcom romance witty
168328,mentalillness obsession socialmedia
168330,christianity gory bittersweet burglary comedy crime criminals darkcomedy drama femaledriven homeinvasion neighborhood satire vigilante
168344,guyritchie judelaw kingarthur medieval periodpiece stylized
168366,disney fairytale magiccurse stockholmsyndrom costumes dark emmawatson musical remake toomuchvocoder visuallyappealing
168492,armiehammer lbgt lgbt lgbtq oscarnominee:bestpicture oscarsnominee timothéechalamet comingofage coming-of-age gay gayculture gayrelationship gayromance italy lgbt romance sensual summer
168610,atmospheric slowpaced soundtrack time
168612,scarlettjohansson animationremadeasliveaction badscript basedonanime cyberpunk cyborgs dystopia futuristic holograms memoryloss practicaleffects sci-fi visualeffects whitewash
168712,erotic
169218,boymeetsboy gay gayromance
169670,h.p.lovecraft bodyhorror maddoctor smalltown survivalhorror
169764,kristenstewart ambiguous
169864,jakegyllenhaal preventableproblems ryanreynolds badscience dark extraterrestriallife firstcontact plottwist predictable space stupidcharacterchoices survival trappedinspace
169900,boring exploration journey
169984,boring disappointing godcomplex lore michaelfassbender predictible religiousthemes weaktwist alien aliens android greatenvironments lackofsuspense predictable space stupidcharacterchoices xenomorph
170401,annakendrick losers misfit wedding
170405,loneliness
170629,mindfuck multiplerealities
170697,"badplot childprodigy custody fatherdaughterrelationship genius loving,feelgood mathematics parenting prodigy"
170705,worldwarii drama notamovie war
170813,dwaynejohnson zacefron comedy
170827,tomcruise egypt horror mummy
170945,post-apocalypse suspenseful paranoia unexplained
170957,mentoring sequel
171007,boygenius childabuse
171011,davidattenborough documentary visuallyappealing wildlife
171207,sci-fi
171253,quirky
171439,occult
171495,science
171759,perioddrama
171763,eizagonzalez jonhamm lilyjames action badcharacters carchase cars cheesy choreography crime driving edgarwright editing getaway getawaydriver heist jamiefoxx kevinspacey music musicality revenge robbery romance sounddesign soundtrack stylish unrealistic witty
171765,animalrights bittersweetending heavy-handed
172547,minions
172551,war
172743,psychological
173139,originality post-apocalypse slow soundtrack
173145,andyserkis beautifulcinematography dark emotional sequel touching woodyharrelson
173161,kidnapping mother
173197,artworld palmed'or socialcriticism
173203,alien
173205,dysfunctionalfamily funny greatdialogue
173209,bradpitt
173291,bechdeltest:fail caradelevingne lucbesson rihanna romance spaceopera visuallystunning action adventure aliens badacting baddialogue badscript basedonagraphicnovel childish colorful futuristic sci-fi silly space visuallyappealing
173369,joaquinphoenix unconventional characterstudy dark emotionaltrauma greatsoundtrack murder pacing poetic tense violent
173879,twist heist
173925,dystopian future glennclose netflix noomirapace sci-fithriller willemdafoe badacting nonsensical overpopulation populationcontrol septuplets
173941,1980s berlin charlizetheron coldwar jamesmcavoy sofiaboutella action doubleagent espionage femalebonding fightchoreography lesbian secretagent secretagents soundtrack spies spy strongfemalelead stylish synthpop violence visuallyappealing
