movie_id,title,year,bag_of_words
96737,Dredd,2012,action sci-fi action dystopia karlurban lenaheadey oliviathirlby slowmotion slowmotioneffect authoritarianism basedonacomic cinematography corruption drugtrade drugs dystopia future gore gunfight lowbudget metropolis police policecorruption post-apocalyptic sci-fi slowmotion strongfemale strongfemaleprotagonist stylized telepathy ultra-violence violence
96811,End of Watch,2012,crime drama thriller jakegyllenhaal originalstory camerawork characterchemistry cinematography comraderie excellentacting police realisticrelationships shakycamera
96815,V/H/S,2012,horror thriller anthology foundfootage horror
96821,"Perks of Being a Wallflower, The",2012,drama romance captivating emmawatson ezramiller gaycharacter notveryrealistic suicide amazingsoundtrack atmospheric awkwardsituations basedonabook bittersweet characterdevelopment childmolestation comingofage depression greatsoundtrack highschool music overrated plottwist teenagers touching youth
96829,"Hunt, The (Jagten)",2012,drama annoying danish madsmikkelsen thomasvinterberg childabuse cinematography disturbing drama excellentacting falselyaccused hardtowatch intelligent intense mystery openending painfultowatch paranoia pedophilia ruinedlives sexualabuse socialrejection surpriseendings suspense
96832,Holy Motors,2012,drama fantasy musical mystery sci-fi leoscarax beautiful disturbing mindfuck multipleidentities senseless surreal wtf
96861,Taken 2,2012,action crime drama thriller famkejanssen istanbul liamneeson maggiegrace revenge kidnapping lonefighter predictable unnecessarysequel
96966,Laurence Anyways,2012,drama romance xavierdolan lgbt transgender
97024,Rust and Bone (De rouille et d'os),2012,drama romance marioncotillard accident realistic
97057,Kon-Tiki,2012,adventure documentary drama adventure basedonatruestory exploration ocean sea
97188,Sinister,2012,horror thriller dumbending foundfootage investigativejournalism occult serialkiller soundtrack supernatural
97225,Hotel Transylvania,2012,animation children comedy animation monsters silly vampires
97304,Argo,2012,drama thriller 1970s 1980s alanarkin benaffleck ciaagent iran johngoodman middleeast politicalthriller truestory anti-hero cia drama espionage funny greatending hollywood hostage politics revolution suspenseful tense thriller truestory
97306,Seven Psychopaths,2012,comedy crime christopherwalken colinfarrell darkcomedy extremeviolence martinmcdonagh samrockwell tomwaits woodyharrelson atmospheric clever darkcomedy ensemblecast greatcast meta metafiction metafilm movieaboutamovie quirky screenwriting serialkiller violence violent witty
97752,Cloud Atlas,2012,drama sci-fi imax andywachowski benwhishaw doonabae halleberry hughgrant hugoweaving lanawachowski nudity(topless) thewachowskis tomhanks wachowskibrothers adaptedfrom:book atmospheric basedonabook boring cannibalism complicated dystopia dystopianfuture future gay greatacting independentfilm makeupeffects multipleroles multiplestorylines philosophy pretentious rebellion sci-fi slowpaced socialcommentary socialcriticism thought-provoking toolong visuallyappealing
97870,"Sessions, The (Surrogate, The)",2012,drama disability humor philosophy sexuality
97913,Wreck-It Ralph,2012,animation comedy johnc.reilly sarahsilverman animation arcade cameos crudehumor disney fun geeky heroism nostalgic plottwist racing redemption strongfemalecharacters videogames watchthecredits
97921,Silver Linings Playbook,2012,comedy drama bradleycooper christucker davido.russell jenniferlawrence juliastiles philadelphia robertdeniro badlanguage cliche curedbylove/hope dance darkhumor drama father-sonrelationship football greatcharacters humorous loneliness love mentalillness predictable predictableending quirky romance serioustopics unconventional understandablecharacters
97923,Flight,2012,drama denzelwashington doncheadle johngoodman nudity(fullfrontal) addiction airplane alcoholism greatacting pilot planecrash religiousovertones unpredictableending
97936,Anna Karenina,2012,drama author:leotolstoy costumes kieraknightley romance
97938,Life of Pi,2012,adventure drama imax anglee god'sexistance india slow survival adventure animals basedonabook cinematography depressing emotional greatphotograpy ocean religion religiousovertones shipwreck spiritualjourney stranded surreal twistending visualeffects visuallyappealing wisdom
98122,Indie Game: The Movie,2012,documentary documentary videogames
98154,Lincoln,2012,drama war abrahamlincoln americancivilwar danielday-lewis josephgordon-levitt stevenspielberg tommyleejones uspresident biography greatscript historicallyinaccurate history oscar(bestdirecting) patriotic politics toolong
98203,"Twilight Saga: Breaking Dawn - Part 2, The",2012,adventure drama fantasy romance imax kristenstewart adaptedfrom:book makesnosense plotmakesnosense ridiculous taylorlautner twistending unintentionallyfunny vampires werewolves
98243,Rise of the Guardians,2012,adventure animation children fantasy imax adventure action animation creativeplot cute lackofstory playful
98361,Byzantium,2012,drama fantasy thriller cinematography vampire vampires
98491,Paperman,2012,animation comedy romance disney animation blackandwhite charming clever creative cute heterosexuality pretty romance short
98585,Hitchcock,2012,drama filmmaking moviebusiness
98607,Redline,2009,action animation sci-fi anime over-the-top
98809,"Hobbit: An Unexpected Journey, The",2012,adventure fantasy imax cgi goblin ianmckellan ianmckellen martinfreeman newzealand peterjackson tolkien adaptedfrom:book adventure author:j.r.r.tolkein basedonabook beautifulscenery bigbudget crudehumor dwarf elves epic exaggerated fantasy fantasyworld franchise highfantasy magic middleearth music orcs slow soundtrack storytelling stretchedout stupidfightscenes toolong
98961,Zero Dark Thirty,2012,action drama thriller americanpropaganda cia inaccurate jessicachastain kathrynbigelow osamabinladen pakistan assassination complexmorality dramatic fictionalhistory military politics propaganda terrorism torture war
99007,Warm Bodies,2013,comedy horror romance comedichorror curedbylove/hope funny post-apocalyptic romance unconventional zombies
99112,Jack Reacher,2012,action crime thriller action goodending rosamundpike tomcruise carchase conspiracy crime detective investigation plottwist sniper withoutromance
99114,Django Unchained,2012,action drama western 19thcentury bountyhunters christophwaltz donjohnson flashbacks funny greatdialogues greatperformances humour jamiefoxx jonahhill leonardodicaprio oscarnominee:bestpicture overthetop quentintarantino revenge samuell.jackson slavery soundtrack spaghettiwestern action badass badass bountyhunter brutal drama epic funny goodsoundtrack greatperformances imdbtop250 kukluxklan long murder music profanity racism revenge slavery spaghettiwestern toolong violence violent visuallyappealing western
99117,This Is 40,2012,drama lesliemann paulrudd funny
99145,"Impossible, The (Imposible, Lo)",2012,drama thriller brother-brotherrelationship naturaldisaster realstory tsunami
99149,"Misérables, Les",2012,drama musical romance imax 19thcentury annehathaway france helenabonhamcarter hughjackman russellcrowe russellcrowe'ssinging samanthabarks victorhugo basedonabook greatsoundtrack historical musical revolution singing
99437,John Dies at the End,2012,comedy fantasy horror mindalteringdrugs misleadingtitle nonlinear paralleluniverse silly surreal
99728,Gangster Squad,2013,action crime drama emmastone ryangosling gangsters
99764,It's Such a Beautiful Day,2012,animation comedy drama fantasy sci-fi moving philosopical surreal
99910,"Last Stand, The",2013,action crime thriller arnoldschwarzenegger action humor smalltown
99912,Mama,2013,horror children cliche horror
99917,Upstream Color,2013,romance sci-fi thriller beautiful shanecarruth artistic artsy atmospheric complicated confusing dreamlike drugs emotionallycaptivating existentialism kidnapping music pigs pretentious sci-fi strongfemalelead worms
100083,Movie 43,2013,comedy rlanguage cast crudehumor embarassingscenes multiplestorylines offensive
100106,"Pervert's Guide to Ideology, The",2012,documentary creative documentary philosophy psychoanalysis thought-provoking
100163,Hansel & Gretel: Witch Hunters,2013,action fantasy horror imax gemmaarterton jeremyrenner nudity(topless) witches action entertainingconcept magic steampunk
100244,"East, The",2013,drama ellenpage anti-corporation ecological emotional loyalty spying
100302,Upside Down,2012,drama romance sci-fi beautiful evilcorporation lovestory visuallyappealing
100383,Side Effects,2013,crime drama mystery thriller judelaw newyork stevensoderbergh corruption drugs insidertrading medications psychology slowstart twist twistending twists
100487,Beautiful Creatures,2013,drama fantasy romance magic supernaturalromance romance smalltown
100498,"Good Day to Die Hard, A",2013,action crime thriller imax brucewillis cia
100556,"Act of Killing, The",2012,documentary indonesia documentary thoughtprovoking
100714,Before Midnight,2013,drama romance ethanhawke greece juliedelpy richardlinklater atmospheric beautiful cinematography conversation dialogue honest longtakes love marriage nudity(topless) philosophical phylosophycal poignant romance talky unique
100810,Dark Skies,2013,horror sci-fi thriller aliens posession supernatural
101070,Wadjda,2012,drama islam bicycle
101088,Stoker,2013,drama mystery thriller chan-wookpark miawasikowska beautiful dark erotic insubstantial psychologicalthriller stylish visuallystylish
101112,Oz the Great and Powerful,2013,action adventure fantasy imax fantasy funny jamesfranco milakunis magic stagemagic strongwomen visuallystunning whimsical
101285,Spring Breakers,2013,comedy crime drama jamesfranco nudity(topless) drugs guns harmonykorine noplot repetition sexual
101360,"Call, The",2013,drama thriller serialkiller suspense
101362,Olympus Has Fallen,2013,action thriller action ashleyjudd gerardbutler morganfreeman specialeffects action patriotic predictable terrorism weakplot
101415,"First Time, The",2012,comedy drama romance dylano'brien romance awkwardness comingofage love teenagelove
101525,"Place Beyond the Pines, The",2012,crime drama fatherfigures ryangosling ambitious bankrobbery corruption
101577,"Host, The",2013,action adventure romance alieninvasion aliens
101739,Evil Dead,2013,horror horror remake
101741,Trance,2013,crime thriller mindfuck heist hypnosis
101864,Oblivion,2013,action adventure sci-fi imax alieninvasion andreariseborough josephkosinski morganfreeman olgakurylenko predictable tomcruise twist action adventure alientechnology aliens atmospheric cliche clicheending clones cloning drones dystopia dystopian future goodsoundtrack interestingconcept memoryloss nuclearbomb post-apocalyptic sci-fi sentimental space technology thinplot twistending twists&turns visuallyappealing
101895,42,2013,drama baseball sports truestory
101962,Wolf Children (Okami kodomo no ame to yuki),2012,animation fantasy mamoruhosoda animation anime comingofage fantasy growingup moving nature raisingchildren singlemother tearjerker werewolves
101973,Disconnect,2012,drama thriller internet masturbation multiplestorylines onlinerelationships reallyheavy suicide
102033,Pain & Gain,2013,action comedy crime dwaynejohnson markwahlberg michaelbay basedonatruestory comedy tragiceventsascomedy
102123,This Is the End,2013,action comedy dannymcbride emmawatson immature jamesfranco jonahhill michaelcera sethrogen apocalypse cast demons dialogue hilarious lackssubstance moviebusiness notfunny religion story stupid
102125,Iron Man 3,2013,action sci-fi thriller imax bechdeltest:fail benkingsley christmas doncheadle guypearce gwynethpaltrow ironman mcu markruffalo marvel marvelcinematicuniverse paulbettany robertdowneyjr. shaneblack action actionpacked audienceintelligenceunderestimated badscience bigbudget boring comicbook funny humour predictable predictableending robots romance sci-fi shallowplot silly superhero terrorism visuallyappealing
102194,Mud,2012,adventure crime drama matthewmcconaughey comingofage fugitive goodacting powerful
102407,"Great Gatsby, The",2013,drama 1920s careymulligan f.scottfitzgerald leonardodicaprio modernmusic newyorkcity periodpiece tobeymaguire adaptedfrom:book anachronisticmusic basedonabook beautiful cinematography disappointing goodadaptation stylish stylized visuallyappealing
102445,Star Trek Into Darkness,2013,action adventure sci-fi imax antonyelchin bechdeltest:fail benedictcumberbatch chrispine j.j.abrams johncho simonpegg startrek zacharyquinto action adventure aliens basedonatvshow fastpaced franchise future inferiorsequel predictable revenge sci-fi sciencefiction space spacetravel spock unoriginal visuallyappealing
102481,"Internship, The",2013,comedy google productplacement
102684,Only God Forgives,2013,drama thriller hallucinatory ryangosling beautifullyfilmed overdone slowpaced soundtrack stylized stylizedviolence ultra-violence vengeance violence
102716,"Fast & Furious 6 (Fast and the Furious 6, The)",2013,action crime thriller imax action cars
102800,Frances Ha,2012,comedy drama noahbaumbach black-and-white comedydrama gretagerwig
102880,After Earth,2013,action adventure sci-fi imax jadensmith m.nightshyamalan willsmith aliens badacting boring farfuture father-sonrelationship future sci-fi space
102903,Now You See Me,2013,crime mystery thriller islafisher jesseeisenberg markruffalo michaelcaine morganfreeman woodyharrelson audienceintelligenceunderestimated deception entertaining heist illusions magic overcomplicated plot predictable pseudo-intelligent stagemagic stupidending surpriseending twistcreatesplotholes
102993,"Way, Way Back, The",2013,comedy drama samrockwell stevecarell comingofage heartwarming infidelity parent-childrenrelationship predictableplot summer vacation
103017,The Body,2012,mystery thriller murder twistedending unrealistic
103042,Man of Steel,2013,action adventure fantasy sci-fi imax amyadams christophernolan dc dccomics henrycavill over-the-topaction. superman zacksnyder action alieninvasion aliens badscript bigbudget cheesy cinematography comicbook contrivedromance greatcast gritty identitycrisis longfightscenes military productplacement scifi sci-fi secondhalfwasworse superhero visuallyappealing
103048,"Kings of Summer, The",2013,comedy comingofage summer
103075,"Purge, The",2013,crime horror thriller brutal dystopia homeinvasion interestingconcept politicalcommentary socialcommentary wastedpotential
103141,Monsters University,2013,adventure animation comedy pixar animation college comedy competition monsters sequel
103219,Maniac,2012,horror thriller elijahwood creepy mannequins mentalillness pointofview serialkiller
103228,Pacific Rim,2013,action adventure sci-fi imax guillermodeltoro idriselba kaiju rinkokikuchi ronperlman action aliens anime badacting badplot cgi cinematography disappointing fun giantmonster giantrobot giantrobots happyending mecha music ridiculous robots romance sci-fi seamonster silly strongfemalelead subgenre:kaiju visuallyappealing
103249,World War Z,2013,action drama horror imax bradpitt israel unitednations action apocalyptic boring chasescenes childactors disappointing disease epidemic fastzombies horror infection international pandemic plotholes predictable predictableending undead virus zombies
103253,Elysium,2013,action drama sci-fi imax badending inequality jodiefoster mattdamon neillblomkamp classconflict clichecharacters cyborgs dystopia exo-skeleton future greatcast immigration medicine military poverty robots sci-fi sciencefiction shallowcharacters shallowstory socialcommentary spacestation unnecessaryviolence visuallystunning
103306,Europa Report,2013,sci-fi thriller foundfootage aliens boring europa greatending hardsciencefiction jupiter lowbudget non-sequential realisticsci-fi space visuallystunning
103335,Despicable Me 2,2013,animation children comedy imax animation minions stevecarell anti-hero comedy crudehumor family
103339,White House Down,2013,action drama thriller imax action cliche sobadit'sfunny thriller unrealistic
103341,"World's End, The",2013,action comedy sci-fi edgarwright england martinfreeman nickfrost rosamundpike simonpegg aging aliens cornettotrilogy drinking endinglame funny goodcast messyscript pubcrawl sci-fi slowstart unpredictable
103372,"Heat, The",2013,action comedy crime melissamccarthy sandrabullock buddycops funny police
103384,"Lone Ranger, The",2013,action adventure western imax abouthalfwaythroughitstartedturningintoaliveactioncartoon. funny johnnydepp western long trains
103539,The Spectacular Now,2013,comedy drama romance characterdriven comingofage complex drinking highschool realistic romance
103606,Stuck in Love,2012,comedy drama romance feelgoodmovie firstlove heartwarming love relationships teenagedrama writers
103624,Fruitvale Station,2013,drama policebrutality truestory
103685,"Field in England, A",2013,drama fantasy thriller war psychedelic weird
103688,"Conjuring, The",2013,horror thriller 1970s 70s christianity horror jameswan lilitaylor patrickwilson verafarmiga basedonatruestory cliche exorcism hauntedhouse horror paranormalinvestigators possession predictable scary supernatural suspensful tense truestory
103772,"Wolverine, The",2013,action adventure fantasy sci-fi hughjackman japan marvel comicbook martialarts superhero wolverine x-men yakuza
103801,Drinking Buddies,2013,comedy drama romance annakendrick oliviawilde relationships
103810,Red 2,2013,action comedy crime thriller brucewillis johnmalkovich mary-louiseparker espionage funny
103883,2 Guns,2013,action comedy crime cia denzelwashington corruption drugs military undercovercop
103980,Blue Jasmine,2013,drama cateblanchett woodyallen acting darkhumor depressing narcissism nervousbreakdown writing
103984,"Great Beauty, The (Grande Bellezza, La)",2013,comedy drama italy paolosorrentino rome toniservillo art ironic notablesoundtrack
104074,Percy Jackson: Sea of Monsters,2013,adventure children fantasy greekmythology basedonabook fantasy visuallyappealing
104211,We're the Millers,2013,comedy crime emmaroberts jasonsudeikis jenniferaniston allthebestpartsareinthetrailer drugs family funny funnymoments sillyfunny
104241,Kick-Ass 2,2013,action comedy crime chloemoretz brutal brutality comicbook sequel superhero vigilante watchthecredits
104243,Riddick,2013,action sci-fi thriller imax nudity(topless) vindiesel aliens bountyhunters sci-fi sequel spacewestern survival
104272,Blackfish,2013,documentary animalrights documentary emotional
104283,"Wind Rises, The (Kaze tachinu)",2013,animation drama romance hayaomiyazaki studioghibli anime dreams romance
104303,Jobs,2013,drama business computers entrepreneur history stevejobs
104312,"Mortal Instruments: City of Bones, The",2013,action adventure drama imax badplot basedonabook cliche clichecharacters plotholes
104339,In a World...,2013,comedy lakebell moviebusiness voiceacting
104374,About Time,2013,drama fantasy romance billnighy margotrobbie rachelmcadams badplot charming family familybonds familyrelationships fantasy fathersonrelationship happiness life lovable love original romance romanticcomedy sweet! timetravel touchofmagic touching unusualstory workingtitlefilms
104457,You're Next,2011,horror thriller blackcomedy funny homeinvasion horror maskedkiller slasher strongfemalecharacter twist violent
104841,Gravity,2013,action sci-fi imax 3d 3deffects boring georgeclooney hollow oscar(bestcinematography) oscar(bestediting) oscar(bestmusic-originalscore) oscar(bestsoundediting) oscarnominee:bestpicture sandrabullock simple spacestation acting astronauts atmospheric badscience beautiful cgi cheesy cinematography clichecharacters feeblecharacterdevelopment intense isolation longshots overrated physics plot plotless pointless predictable realistic religion sandrabullock sci-fi science score setting:space sexist slowaction slowpace space spaceprogram spacetravel strongfemalelead suspense thought-provoking unrealistic visuallyappealing visuallystunning zerogravity
104879,Prisoners,2013,drama mystery thriller denisvilleneuve hughjackman jakegyllenhaal abduction absorbing acting atmospheric dark detective greatdirection greatending imprisonment investigation kidnapping missingchildren morality mystery nuanced photography realistic realisticaction slowburn takingjusticeintoownhands tasteful thriller torture
104908,Insidious: Chapter 2,2013,horror thriller horror possession serialkiller
104913,Rush,2013,action drama 1970s ferrari formula1 mclaren ronhoward basedonatruestory cars competition greatskill greatsoundtrack interestingcharacters racecardriver racing rivalry sports truestory unpredictable
104944,Short Term 12,2013,drama fosterhome abuse brielarson feel-good fostercare goodacting indie mentalhealth mentalillness realistic sexualabuse sociology touching
105197,Nebraska,2013,adventure drama acting dementia funny poignant slow
105213,Don Jon,2013,comedy drama romance josephgordon-levitt juliannemoore newjersey scarlettjohansson sexaddiction directorialdebut pornography pornography'sinfluence relationships socialcommentary
105355,Blue Is the Warmest Color (La vie d'Adèle),2013,drama romance nudity(fullfrontal) bittersweet comingofage fineart gay homosexuality lesbian lgbt loneliness long nudity(fullfrontal) queer realism sexuality slow toolong unsimulatedsex uselesssexscenes visuallyappealing wellwritten
105429,Inequality for All,2013,documentary economics thought-provoking
105468,Cloudy with a Chance of Meatballs 2,2013,animation children comedy fantasy animation food inventor sequel
105504,Captain Phillips,2013,adventure drama thriller imax seal somalia basedonatruestory believable captain greatacting hijacking hostage ocean pirates politics ship suspense tense tomhanks truestory
105519,"Philosophers, The (After The Dark)",2013,drama fantasy sci-fi apocalypse visuallyappealing weakending
105593,Filth,2013,comedy crime drama disturbing irvinewelsh jamesmcavoy scotland basedonabook corruption drugs hallucinations intoxicants malenudity nudity(topless) police policecorruption surreal
105653,Escape Plan,2013,action mystery thriller arnoldschwarzenegger escape prison sylvesterstallone prisonescape
105731,Carrie,2013,drama horror stephenking remake unnecessaryremake
105742,"Fifth Estate, The",2013,drama thriller wikileaks computerhacker
105769,"Congress, The",2013,animation sci-fi stanislawlem philosophical visuals
105835,"Double, The",2013,comedy drama thriller cinematography confusing doppelganger kafkaesque loneliness surreal thought-provoking
105844,12 Years a Slave,2013,drama bradpitt chiwetelejiofor graphicviolence basedonabook basedonatruestory cinematography drama history performances slavery
105954,All Is Lost,2013,action adventure drama solitude survival
106002,Ender's Game,2013,action adventure sci-fi imax harrisonford orsonscottcard truetothebook action adaptedfrom:bookseries alieninvasion aliens basedonabook bullying childwarrior childrenactinglikeadults deception genocide militarism military overpopulation predictable sci-fi space twistending war
106062,Jackass Presents: Bad Grandpa,2013,comedy hiddencamera hilarious pranks
106072,Thor: The Dark World,2013,action adventure fantasy imax chrishemsworth idriselba jaimiealexander katdennings mcu marvelcinematicuniverse natalieportman tomhiddleston aliens badscience comicbook fantasy greatending humor humorous marvel quirky superhero visuallyappealing visuallystunning watchthecredits
106100,Dallas Buyers Club,2013,drama 1980s aids jaredleto matthewmcconaughey oscarawardwinning texas biography death disease drugs homophobia inspirational oscarnominee:bestpicture realism socialcommentary topic:aids/hiv topic:homophobia transgender truestory uplifting wittydialogue
106195,How I Live Now,2013,action drama thriller atmospheric comingofage post-apocalyptic
106330,Last Vegas,2013,comedy drama romance lasvegas friendship
106438,Philomena,2013,comedy drama ireland judidench atheism basedonatruestory bittersweet corruption dramaticcomedy religion
106441,"Book Thief, The",2013,children drama war geoffreyrush sophienelisse worldwarii adaptedfrom:book books emotionalandheroic meaningoflife narration sad sweet touching
106452,Ida,2013,drama polishmovie beautifullyfilmed blackandwhite religion
106487,The Hunger Games: Catching Fire,2013,action adventure sci-fi imax abruptending bechdeltest:pass fightingthesystem jenniferlawrence overrated woodyharrelson acting adaptedfrom:book basedonabook dystopia dystopicfuture excellentscript fakedpregnancy revolution romance sci-fi sequel socialcommentary strongfemalelead survival teenmovie visuallyappealing
106489,"Hobbit: The Desolation of Smaug, The",2013,adventure fantasy imax evangelinelilly martinfreeman peterjackson stephenfry tolkien action adaptedfrom:book adventure author:j.r.r.tolkein basedonabook benedictcumberbatch doubleframerate dragon dragons epic fantasy highfantasy hobbit lovetriangle magic nottruetothebook toolong
106491,47 Ronin,2013,action adventure fantasy keanureeves samurai fantasy martialarts visuallyappealing
106696,Frozen,2013,adventure animation comedy fantasy musical romance awfulstory chrisbuck disney ice jenniferlee noemotionalattachment winter animation badwriting beautiful fantasyworld feminist goodmessage magic music musical overrated pacing romance royalty siblings sistersisterrelationship sisters storyline themes trolls unnecessaryvillain voiceacting
106766,Inside Llewyn Davis,2013,drama coenbrothers newyorkcity oscarisaac atmospheric boring cats cinematography depressing folkmusic funny musicians
106782,"Wolf of Wall Street, The",2013,comedy crime drama 1980s 3-hoursofsexanddrugs amoral anti-hero darklyfunny funny greatacting joannalumley jonahhill leonardodicaprio margotrobbie martinscorsese matthewmcconaughey nudity(fullfrontal) nudity(topless) stockmarket wallstreet basedonabook basedonatruestory breakingthefourthwall business darkcomedy drugs economics finance greed intense long money profanity prostitution provocative repetitive satire sexscenes shocking socialcommentary stockmarket strippers thought-provoking truestory unlikeablecharacters unsatisfyingending villainprotagonist visuallyappealing
106841,August: Osage County,2013,comedy drama bleakatmosphere familydrama merylstreep motherdaughterrelationship secrets
106916,American Hustle,2013,crime drama 70s anti-hero bradleycooper christianbale davido.russell jenniferlawrence jeremyrenner louisc.k. newjersey amyadams basedonatruestory bittersweet conartists corruption costumes mobster politics soundtrack
106918,"Secret Life of Walter Mitty, The",2013,adventure comedy drama afghanistan benstiller greenland iceland newyorkcity daydream growth imagination inspirational mother-sonrelationship photographer photography positivethinking remake romance scenic surreal travel visuallyappealing workplace
106920,Her,2013,drama romance sci-fi amyadams characterevolution humancomputerinteraction joaquinphoenix oliviawilde scarlettjohansson spikejonze artificialintelligence beautiful bittersweet boring dystopia embarrasing emotional excellentacting expositorydialogue future intelligent joaquinphoenix letters loneliness love meaningoflife mustache original originalplot philosophical predictable psychology quirky romance sad sci-fi sciencefiction singularity soundtrack thought-provoking touching transhumanism unconventionalromance
107069,Lone Survivor,2013,action drama thriller war afghanistan americanpropaganda celebratesmilitarism navyseals basedonatruestory friendship military seals survival truestory war
107141,Saving Mr. Banks,2013,comedy drama disney tomhanks characterdevelopment moviebusiness truestory
107314,Oldboy,2013,action drama mystery revenge twistending
107348,Anchorman 2: The Legend Continues,2013,comedy stevecarell willferrell
107406,Snowpiercer,2013,action drama sci-fi allegory chrisevans joon-hobong korean microcosmicviewofpowerstructures newworldorderagenda plottwist absurd cannibalism chrisevans dark dystopia dystopian gritty illogical jamiebell johnhurt plotholes poorplot post-apocalyptic revolution sci-fi snow socialcommentary socialism stupidplot stylish surreal tildaswinton train trains violence
107771,Only Lovers Left Alive,2013,drama horror romance art jimjarmusch tildaswinton tomhiddleston atmospheric cinematography existentialism music notreallyahorrormovie poetic soundtrack vampires visuallystunning
108188,Jack Ryan: Shadow Recruit,2014,action drama thriller imax action badcomputing keiraknightley cia
108190,Divergent,2014,adventure romance sci-fi imax shailenewoodley thechosenone action anti-intellectual badwriting basedonabook basedonakidsbook dystopia entertaining femaleprotagonist long newsociety plotholes post-apocalypse predictable sci-fi scifi strongfemalelead unintelligent
108566,"Man Who Sleeps, The (Un homme qui dort)",1974,drama blackandwhite depression
108689,"I, Frankenstein",2014,action fantasy sci-fi imax frankenstein'smonster demons gargoyles poorlywritten supernatural
108727,Nymphomaniac: Volume I,2013,drama larsvontrier nudity(fullfrontal-notable) controversial masturbation nudity nudity(fullfrontal) nymphomania pornography psychology sex sexuality story unsimulatedsex
108729,Enemy,2013,mystery thriller denisvilleneuve jakegyllenhaal psychological subconsciousness symbolic wtfending absurd adultery ambiguous atmospheric confusing delusion doppelganger dread existential existentialangst existentialdread existentialism goodacting mentalillness mindfuck nudity(topless) pregnancy professor psychological spiders tense thought-provoking thriller toronto
108928,"Monuments Men, The",2014,action drama war georgeclooney wwii art basedonatruestory mattdamon
108932,The Lego Movie,2014,action adventure animation children comedy fantasy batman lego morganfreeman animation anti-conformity breakingthefourthwall children clever colorful dictatorship fun goodplot imagination imaginative inventor original quirky rebellion robots stopmotion
108945,RoboCop,2014,action crime sci-fi imax specialeffects police remake sciencefiction
108981,Nymphomaniac: Volume II,2013,drama mystery larsvontrier nudity(fullfrontal-notable) dialoguedriven disturbing masochism masturbation nymphomania sexuality
108983,La Luna,2011,animation pixar short
109187,"Zero Theorem, The",2013,drama fantasy sci-fi christophwaltz terrygilliam dystopia existential meaningoflife surreal visuallyappealing
109374,"Grand Budapest Hotel, The",2014,comedy drama adrienbrody alexandredesplat billmurray edwardnorton f.murrayabraham harveykeitel hilarious jeffgoldblum owenwilson ralphfiennes saoirseronan tildaswinton tomwilkinson tonyrevolori visuallystriking wesanderson willemdafoe amazingstorytelling cast cinematography colourfulsets comedy easterneurope ensemblecast europe fantasy funny greatdialogue hipster hotel imdbtop250 lastwill meaninglessformalism murder oddsenseofhumor ontherun original painting prison quirky ridiculous stylized visuallyappealing war whimsical
109487,Interstellar,2014,sci-fi imax annehathaway caseyaffleck christophernolan deusexmachinaending gravity hanszimmer jessicachastain mackenziefoy masterpiece mattdamon matthewmcconaughey michaelcaine murphy'slaw oscar(besteffects-visualeffects) oscarnominee:music-originalscore oscarnominee:productiondesign oscarnominee:soundediting oscarnominee:soundmixing self-indulgent visualeffect action adventure ambitious artificialintelligence astronauts astronomy atmosphere baddialogue badscience beautiful blackhole blackholes clichéfinale corny cosmos dystopia emotional endoftheworld epic expedition exploration fartoolong father-childrelationship father-daughterconflict future globalwarming goodscience goodsciencebadscience interestingideea interstellartrip long love meaningoflife mindfuck philosophical philosophicalissues physics plotholes post-apocalyptic pretentious relativity robot sci-fi science sciencefiction sentimental smart sounds soundtrack space spaceexploration spaceopera spacephysics spacetravel spaceships specialeffects spectacle spectacularcg suspense thought-provoking timedilation timeparadox timetravel time-travel twistending visuallyappealing wastedpotential wormhole
109569,3 Days to Kill,2014,action crime drama cia fatherdaughterrelationship
109578,Non-Stop,2014,action mystery thriller 9/11reference liamneeson airplane hijacking suspense terrorism thrilling twist
109633,"Garden of Words, The (Koto no ha no niwa)",2013,animation romance anime makotoshinkai pretty
109673,300: Rise of an Empire,2014,action drama war imax femalenudity nudity(topless) visuallystunning
109740,Obvious Child,2014,comedy romance abortion pregnancy quirkyhumor stand-upcomedy sweet
109848,Under the Skin,2013,horror sci-fi thriller kubrick-like scarlettjohansson scotland aliens arthouse atmospheric beautifulphotography boring creepy dark femalenudity goodcinematography greatsoundtrack littledialogue malenudity mysterious nudity nudity(fullfrontal) sci-fi slow soundtrack surreal tooslow twistending unnerving visuallyappealing
109895,Bad Words,2013,comedy competition spellingbee
110102,Captain America: The Winter Soldier,2014,action adventure sci-fi imax bechdeltest:pass blackwidow captainamerica chrisevans cobiesmulders fightchoreography mcu marvel marvelcinematicuniverse nazis nickfury robertredford samuell.jackson scarlettjohansson action avengers comicbook conspiracy shield strongwoman superhero watchthecredits
110127,Noah,2014,adventure drama imax biblical dark darrenaronofsky russellcrowe apocalypse dysfunctionalfamily fantasy goodcinematography nottruetothebook preachy unlikeablecharacters
110407,"Machine, The",2013,sci-fi thriller artificialintelligence sci-fi
110501,The Raid 2: Berandal,2014,action crime thriller indonesia brutal carchase intense mafia martialarts undercovercop
110553,The Amazing Spider-Man 2,2014,action sci-fi imax andrewgarfield emmastone marvel action comicbook dialogue sad superhero wtfending
110586,Calvary,2014,comedy drama brendangleeson catholicism ireland johnmichaelmcdonagh atmospheric blackcomedy childabuse despair nature powerful religion
110591,Oculus,2013,horror horror mindfuck psychological supernatural suspenseful
